"","full_text","doc_id"
"207","RT @7agathee: @Monkey_Dri Mon daron a réussi à en avoir deux je sais toujours pas comment il a fait 😭😭",207
"208","RT @stocktalkweekly: WOW! @elonmusk casually demonstrates a monkey typing using its brain, and says Neuralink expects to conduct human tria…",208
"209","RT @PokemonHttps: Me discovering my inner worth https://t.co/2ju2CAFXRB",209
"210","RT @RRRawlings: Yo @TheNotoriousMMA! Me and the Gas Monkey crew are on a car buy here in Ireland. Let's grab a glass of 
@ProperWhiskey whi…",210
"211","RT @yeskiri: 通常腹筋の5倍の効果らしい！

騙されたと思ってやってみて
 https://t.co/xnpfWI95SR",211
"212","RT @SCCR_212: Cette image vaut 1000 mots @AchrafHakimi 🇲🇦 https://t.co/xdETo1Lpw2",212
"213","#开云 #亚博体育  Stop it, you little monkey! https://t.co/m6Cg86Ixqd",213
"214","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",214
"215","RT @SuperMonkeyBall: Super Monkey Ball: Touch &amp; Roll released in Japan 17 years ago today! 🎊 

The Japanese release came with this set of s…",215
"216","Micheal Jackson pet bubbles is still alive 😭❤️ the monkey is 39 years old !",216
"217","RT @andmish: 🛼📻🎶 https://t.co/wEV9GR4iTm",217
"218","RT @CitizenFreePres: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 

https://t.co/wLzdH5vpHs",218
"219","Listen, sing, dance and enjoy Monkey Gone to Heaven - Pixies on https://t.co/Yt3f0iGvnM",219
"220","This poor baby monkey is one of 25 images you can vote for to win the People’s Choice Award Wildlife Photographer of the Year 2022 https://t.co/5mjCI2NpIo #photography #feedly",220
"221","RT @jamaalaldin_tv: https://t.co/LUcBQAuvx9 1000+ Satisfying Miniature Decorating Ideas by Baby Monkey - Easy 227's YouTube Chili' #Blackpi…",221
"222","THIS MONKEY PLAYING PONG WITH HIS BRAIN BUT PEOPLE THINK TWITTER TOO BIG OF A PROJECT FOR ELON https://t.co/nyAc47zYGF",222
"223","@CyrilGrislain @vkhosla Could be why it seems like he is running this place like a dead monkey would.",223
"224","@ttrussel23 @bbxjas LOL you’re really stupid asf stay in school. Cause it’s a problem for me to follow one account that posted a shitty edit. But you follow multiple hating ass accounts towards Z as well as interact with Taylor stan that called BLACK Z stans a monkey stfu you dumb hypocritical bitch",224
"225","@libsoftiktok this here internet is what you call a white monkey. paid by the ccp to promote stupidity. only you can prevent stupidity. stop the heretics",225
"226","@jaredleys I feel like there's a lot of room here for imaginative mixes. What about monkey bread? Cinnamon raisin bread? Doughnuts? Sandwiches?

If I use my wheat/barley/rye to make whiskey instead, will I get magically drunk? 🤔",226
"227","RT @fadecorner: I’ve been crying for 5 minutes dawg 😭😭 https://t.co/tvoK6R3rOy",227
"228","@EL_SuperTaco Nigga I meant for me. I had to put up with OP trash post and monkey jokes all year",228
"229","@fut_monkey 審判やば",229
"230","@llpjahseh Maintenant si t’as pas envie de m’écouter écoutes moi pas hein",230
"231","RT @JhonnyWhite69: my latina gf bouta have the time of her life https://t.co/sl1tYW1jmq",231
"232","RT @BuryinBen: Burying something every day until Sea of thieves improves the quest board.

Day 28: The secret of monkey island. Now you'll…",232
"233","RT @aelzarka: Hilarious 😂 monkey watching and human and clapping to the show 😂https://t.co/HEokUmtUSi",233
"234","This empty psychotic orangutan made this statement against a sitting president. Nobody touched this monkey… 

Empty talkatives with no principles!!! https://t.co/aA6dL9VpCJ",234
"235","RT @LAIKAStudios: Is there a better time to visit @PDXJapaneseGdn than in the fall? In early November, #Kubo and #Coraline embarked on a da…",235
"236","@CampbellKacee @elonmusk @ashleevance https://t.co/32WXOGJpzZ

Especially after seeing this if you supplant the word monkey with humans we are saying 8 out of 23 humans lived through this experiment. That's scary that he thinks this is ready",236
"237","後半は板倉outでええな。",237
"238","@llpjahseh J’ai abrégé en le supprimant",238
"239","RT @KM7INH0: Lukaku est l’ennemi numéro 1 du football mondial comment tu peux rater ça ptdrrr https://t.co/OtwXboYyAB",239
"240","RT @1288bot: https://t.co/gQqDbp3uUD",240
"241","RT @ya48078574: 要求不高  成年就行  大小通吃  有嗎？

按❤️+轉推告訴我🙋‍♀️
#到100轉推隨機找一個愛愛",241
"242","まや、全然当たってないやん",242
"243","RT @NBCNews: A Starbucks employee has been suspended after labeling a Black woman’s cup ""Monkey."" https://t.co/5zHPwzGeaJ",243
"244","@bpYe7okzEVX7UHi 吉井和哉（THE YELLOW MONKEY）",244
"245","@V____monkey 寝ろぉぉぉwww",245
"246","#Shopify is under fresh fire for hosting anti-LGBTQ merchandise from Libs of TikTok is now trending on https://t.co/TEQk8a8AhT
https://t.co/TEQk8a8AhT",246
"247","RT @searednerves: her ace is This. the woman made entirely of points and edges and flat cardboard and all the masc swag in the fuckign worl…",247
"248","@EronMusk8 Monkey Business Man 🙈 https://t.co/24DaiHkjPf",248
"249","RT @MountakhabOf: Le père de Youssef En Nesyri en larmes🥹🥹🥹🥹🥹🥹🥹🥹🥹  https://t.co/5fDRrZNqB5",249
"250","RT @firki07: Guys always look like a monkey, They should stop clicking pictures. only girls have beautiful faces and deserve clicking pictu…",250
"251","今のイエローは厳しいぜぇ",251
"252","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",252
"253","@cwebbonline https://t.co/lWjGUvyrg2",253
"254","RT @kalmia_ama: in 30 minutes we're back returning to Return to Monkey Island!",254
"255","robot monkey 👍 https://t.co/SRo945Gvcv",255
"256","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",256
"257","RT @munespice: strawberry frog friend 🍓 https://t.co/sodJwR3vId",257
"258","@griffski -Bully OST
-House of the Dead Overkill OST. 
-Monkey Island 3 theme
-A Boy and His Blob  Stage Theme 1

and the Ankh bar theme was just on my mind. really set the atmosphere &lt;3
https://t.co/C0VDYcmG55",258
"259","RT @tatamaoekaki: socks kitten🧦🐱🧡 https://t.co/ve8QnRgwqw",259
"260","兵隊さんみたいなタイプに戦術仕込むことを諦めるの学生サッカーでよくある光景でこれ",260
"261","RT @troubleshade: Now they wanna talk but when Archie was compared to a monkey, just hours after being born, they said nothing.",261
"262","RT @bozu_108: これリツイートしたらサッカースペインに勝つ",262
"263","CB3人イエローはやばい😰",263
"264","RT @JadeDaGem: Monkey D. Luffy 🏴‍☠️ https://t.co/g6AJ3DagJU",264
"265","3人イエローって😅😅😅",265
"266","RT @cliffdiverOK: someone took a giant shit on the bathroom floor during our set tonight so i think we r basically turnstile",266
"267","RT @Vox_Akuma: @transformers MONKEY",267
"268","RT @AryanTrapStar: @notbumbumtra @BarbieGirlHui @Grimkaizer Fat nigga gets buff and starts getting laid boring next
Meanwhile
REINCARNATION…",268
"269","RT @BuzzingPop: Most streamed lead female song every year on Spotify:

2012: Call Me Maybe
2013: Just Give me a Reason
2014: Dark Horse
201…",269
"270","@NFTArtCritic @ninerfingers @RobGatta @EthanStew @Timcast Nazis were not conservative... ok buddy. Am i talking to an actual monkey  rn just smashing random keys on a keyboard, the nazis were not exactly progressives were they? Like seriously come on. What a stupid thing to say jesus.",270
"271","When it comes to Neuralink, Elon Musk is just a modern-day P.T. Barnum https://t.co/lWjGUvQ2EC",271
"272","@dapsy3 Monkey 😂",272
"273","monkey🍑note🍑",273
"274","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",274
"275","RT @OfficialRWBY: Ruby Rose plays RWBY: Arrowfell for her first ever Let’s Play! Who knew she was such a good VTuber? https://t.co/sLwZwcsk…",275
"276","@AnormalCore You gotta smash a few monkey eggs to make a monkey omelette",276
"277","@notbumbumtra @BarbieGirlHui @Grimkaizer Fat nigga gets buff and starts getting laid boring next
Meanwhile
REINCARNATION OF THE MONKEY KING PARTICIPATES IN A HIGH SCHOOLER MARTIAL ARTS BATTLE ROYALE WITH SUPERNATURAL POWERS BORROWED FROM ANCIENT SPIRITS
which one sounds more appealing",277
"278","RT @theserfstv: Elon Musk isn't just the horse trading sexual assaulter who impregnated his employee or a midlife crisis trainwreck that sp…",278
"279","RT @theserfstv: Elon Musk isn't just the horse trading sexual assaulter who impregnated his employee or a midlife crisis trainwreck that sp…",279
"280","How the Self-Care Industry Might Be Exhausting Women https://t.co/2xkf0tF8Du",280
"281","@SpacePotatoZero Happy birthday, Queen Monkey! 🎂🎂🎂",281
"282","this is literally how things are developed in the medical establishment, i am not defending it, i am saying it makes no sense to pretend that ""monkey suppliers"" don't specifically breed these animals to die in vast amounts https://t.co/FpTLhhDb4s",282
"283","RT @NBCNews: A Starbucks employee has been suspended after labeling a Black woman’s cup ""Monkey."" https://t.co/5zHPwzGeaJ",283
"284","RT @MrAndrewRosas: No one try and stop the Musk fanboys from putting the monkey killer chip in their head. Let’s just see how this plays out",284
"285","@NeoJane8 She looks like a flying monkey from Oz.",285
"286","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",286
"287","RT @Ed1171918745: In the Journey to the West, Lion Camel Ridge was the most terrifying country that the Monkey King encountered. The king a…",287
"288","RT @communicipalist: Somebody doesn't like my profile - Twitter does though so all is well under German law - the monkey is irrepressible!👍…",288
"289","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",289
"290","@gmilysm do you not understand how much an original bored monkey reading my dissertation NFT is gonna be worth?",290
"291","playin future chess town monkey see no evil call cops see hembux smash up cash up gbh niggia",291
"292","RT @TheSun: Newborn monkey is given some tender love and care https://t.co/edw52yMWkG",292
"293","RT @SegaArgentina: ¡Super Monkey Ball: Touch &amp; Roll fue lanzado en Japón hace ya 17 años! 🎊🙈 https://t.co/tEkGQ5qIsx",293
"294","5h30m 🥋 *₊˚

เมื่อวานไปทำ mock monkey ชุดที่ 1 มา คะแนนดีกว่าที่คิดมากๆๆๆเพราะเดาไปเกือบห้าสิบข้อ 🫠 เสียเวลาตรงพาร์ท 1 กับ 2 สุดๆๆๆ วันนี้นั่งเรียนโจทย์ปัญหากับพี่แม็ก + ทำโจทย์อ.ขลุ่ย ตาจะปิดแร้วง่วงมาก 🥛🌑

#วันนี้dek66ทําอะไร https://t.co/JYwGc70ueN",294
"295","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",295
"296","Análisis | Return to Monkey Island – PS5 - https://t.co/HAfryRyqZj - https://t.co/jXFWmZa3NK",296
"297","@SimoElouadi1 @Monkey_d_Madara @Melioda06710155 @Mvghribi_59 😂 😂 Mec tu veux m'apprendre la thora. Trouve moi juste Jérusalem dans le coran stp. Et la Palestine C dans quelle sourate ?",297
"298","@wonkey_monkey @CALUSA18 @MattWallace888 Independent. You?  It most definitely does affect me. And everyone. In every way.",298
"299","@pantsu_ripper + silver elite + tryhard + boomer + sksksksk + ur beta + i'm sigma + ur submissive + L (part 3) + yb better + ur sus + this is a cry for help and i'm extremely depressed. + quote tweet + you're cringe + i did your mom + you bought monkey nft + you're weirdchamp + you're a clown",299
"300","RT @pakkopako: ドオーとヌオーが仲良くするところを描きたかっただけ https://t.co/DwojGk1IC4",300
"301","RT @TheInsiderPaper: WATCH: Elon Musk demonstrates Neuralink-trained monkey doing ‘Telepathic Typing’ https://t.co/rE9MklDOvG",301
"302","RT @cocainebear: I'm the bear who ate cocaine. This is my story. https://t.co/txBSiUl5hL",302
"303","RT @kittykushman626: chunky monkey https://t.co/7tYbiq4M4t",303
"304","Dr. Mary’s Monkey

https://t.co/6n3UUHqbnb",304
"305","a awesome stream, did I return to monkey.. no, but I feel a bit more pro 💪💚 shout out to  @IArchross ,@KeroArai , @SlothAndEmma and the amazing mod @SlothManDan92 https://t.co/Q465MIymRk",305
"306","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",306
"307","RT @RabbitEveryHour: https://t.co/Cpx2mmD9ve",307
"308","RT @Wowieeitsisa: FUCKING HANKSONA????? I HAVE NO FUCKING IDEA WHAT NAME HIM 

Friends keep insisting on Mank, because it sounds like monke…",308
"309","RT @panams75: C’est à partir de là que j’ai compris que la Belgique était éliminée

C’était quoi la consigne la ptdr ? https://t.co/CobqOZ6…",309
"310","@Lady_G_Frisbee Life lesson, never use your warrior monkey powers again. Excited to know what's next :'D!",310
"311","RT @TheJordanRachel: What happened to Monkey Pox?",311
"312","RT @WholeMarsBlog: Monkey plays pong with his mind using Neuralink https://t.co/pAwP791b0S",312
"313","Fantasia pledged this fall and ain’t stopped shaking that monkey yet😂😂😂😂😂",313
"314","@SimoElouadi1 @Monkey_d_Madara @Melioda06710155 @Mvghribi_59 Woue bien sûr et l'archéologie c pour les cons ? Le temple sur lequel y'a la. Mosque am aqsa construire ya 6 mois c un mirage ? 😂 T magique",314
"315","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",315
"316","RT @kubothemovie: Is there a better time to visit @PDXJapaneseGdn than in the fall? In early November, #Kubo and #Coraline embarked on a da…",316
"317","@Ekitipikin Hahahaha who dash my monkey banana. All my tailoring income no dey pass 30k a month",317
"318","@skaimusingss The monkey is also cute",318
"319","@HaroldHateful @SnappyDresserJ1 @Ye2024_ @Timcast Monkey see, monkey do. 🙈 🙉",319
"320","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",320
